pubchem	clname	auc
11715767	MSTO211H	0.901112757
753704	SNGM	0.898902958
25154867	NCIH2347	1.389574422
115210	YAPC	1.196820249
26533	LN229	1.382343041
151289	SNU61	0.804145714
16490	A549	1.462281688
3151	NCIH28	1.027031155
4369270	PC3	0.631722265
1548943	NCIH838	1.081632331
11175137	TE10	1.311912842
9549298	NCIH2087	0.907792369
24995524	OSRC2	0.761897025
5327723	LN229	1.221291638
6127	HCT116	1.07657714
5702031	TE10	1.212234083
5280754	OVTOKO	1.222997402
5394	CORL105	1.09445548
4858	HCC15	0.982826404
3117	SW1990	1.018254952
50515	COLO668	0.964144527
24748204	SF295	0.760548867
9865515	PANC0203	0.285279336
444036	HPAC	0.577219078
3038522	SW1990	1.151470693
2794	CORL105	1.158596523
1645	HCT116	1.0
4060	NCIH2228	1.24628142
24995524	SW620	0.644331968
5282168	RMGI	1.487336319
38853	SH4	1.493862828
4173	SF126	0.905348289
10302451	NCIH2228	0.931421856
25022668	MSTO211H	0.917425464
4539	OSRC2	0.954409851
9549298	RMGI	0.888532639
11978790	SF126	0.320022685
24360	RKN	0.163217336
5702164	CL34	0.688517468
46885626	CAKI1	0.835974306
25150857	NCIH2087	0.740922571
3292447	HCT15	0.881266637
16759175	MSTO211H	1.166334944
9829523	HCT15	0.699720553
5083	OVTOKO	0.811288792
33613	HOS	1.205415699
60823	NCIH28	1.286530626
2577	OSRC2	0.945219219
6741	SW620	1.454449549
6918540	YAPC	1.464622826
123631	RKO	1.0
11338033	JHH4	1.0
107967	NCIH838	1.24197349
50287	SNUC5	1.375743681
9926999	TE10	0.853479889
4369270	SW948	1.334095161
2049	EFO27	0.886955138
23725625	A549	0.904393002
5329099	LOVO	1.33380832
6473881	NCIH2347	0.891173915
5310993	OV7	0.958488443
4060	NCIH838	0.956232792
57469	EBC1	0.951252362
667594	EBC1	0.901136436
644241	HOS	1.253718879
151289	NCIH28	0.85063757
2391	SF295	1.016358479
2763	RMGI	0.884242858
4996	CAKI1	1.205866228
9915886	RMGI	1.124365721
17755052	SW620	0.839989126
2125	HCT116	1.01610994
4521392	SNU61	0.83096914
40839	NCIH1915	0.43364244
11228183	PC3	0.89191286
6473881	RMGI	0.844829431
2733526	HCT116	1.158672379
3902	JHH4	1.607872586
4781	SW1990	1.05933243
24964624	SNU61	0.792036249
4631	SF295	1.125857366
108143	SKUT1	0.983159173
19675	MDAMB231	0.945671035
224246	SNU449	1.165063215
5281718	A549	0.905811607
644241	CL34	1.391172977
54477	MSTO211H	1.279002949
4780	AGS	0.921789528
1548955	COLO668	0.954912072
5327	OV7	1.67575088
15478	OVTOKO	0.884623962
9911463	SNU61	0.936620065
35802	HT1080	0.821995122
3385203	EBC1	1.103512071
5702094	RCC10RGB	1.268614925
5282168	RVH421	1.260813019
4521392	HT1080	0.858144227
197690	EFO27	1.200636627
3718	LN229	0.846575993
156414	U2OS	0.792928616
4060	SNUC5	1.20384453
3825	HCC15	0.910239492
46943432	U2OS	1.0
11656518	PANC0203	0.894497931
493570	RMGI	1.453564069
46926350	SJSA1	0.586177755
56971	RMGI	0.984164763
2585	NCIH838	0.935750592
6215	A549	1.62203526
24995524	SNGM	0.620575056
11977753	A375	0.617328836
445643	CAKI1	1.393047783
6445562	SF126	1.0
4493	RKO	1.569299687
5281037	NCIH2228	1.292401357
33613	HCT15	1.159372789
9799509	HCT116	0.80697324
5328940	HCT116	0.926708237
253602	HT1080	0.807084291
3033637	SW620	1.110091943
1549000	RKO	0.979869573
107967	COLO668	1.547661531
37542	AGS	1.304771848
44369694	SKUT1	0.786052316
24785538	HPAC	0.757756231
17756796	SNGM	1.094927891
446541	ECGI10	0.820834613
67361	MDAMB231	0.890317092
4996	MCF7	0.955069993
107985	A549	0.270665925
46740	SW1990	1.326907256
65981	SNU449	1.263621658
9840076	A549	1.163466321
44483163	SW1990	1.229951869
3825	CORL105	0.896925192
54454	HCT116	0.908629405
98889	TE8	0.953629059
16720766	CORL105	1.0
6604918	PC3	1.379592219
197584	LN229	1.584622702
24978538	SJSA1	1.0
4780	NCIH28	1.202383726
2794	SF126	0.860146113
5186	SW620	0.808018006
5284616	TE8	0.529648729
2123	RCC10RGB	1.077090667
60198	CORL23	1.064700365
5280754	MCF7	1.011228619
216326	SW1990	0.82462817
11712649	RVH421	0.731155184
3994	A375	0.741067033
51358113	TE8	0.679206643
24856436	CL34	0.631869211
4060	NCIH1915	1.171833088
6604858	OV7	1.674404817
9803963	RCC10RGB	1.195913141
5354004	HCT116	0.980886624
6604794	PC3	0.901007648
2796	SF295	1.369265825
42611257	LN229	0.959787921
11373846	CL34	1.408020704
3902	HCT116	1.197736272
2796	RVH421	1.265120775
24856436	A673	0.786307463
154417	PANC0203	0.888389295
5311479	EFO27	1.588829697
5534	NCIH2347	0.798381939
16654980	EFO27	0.805169898
9952773	TE10	1.212708916
5288209	PC3	1.139992206
196841	HT1080	0.92151018
3655	SF126	0.884725362
5029	HPAC	0.747014414
49855250	CAKI1	0.571743916
11338033	COLO668	0.835341531
5319	NCIH838	0.934578698
60464	NCIH2347	0.94420347
2724387	SJSA1	1.32499102
11214940	EFO27	1.158176877
4713	RKN	1.290255009
60823	SW620	1.25525708
4261	PANC0203	0.901450199
5702094	MDAMB175VII	1.531279174
11485656	RCC10RGB	0.846066328
156414	A673	1.334786762
447966	CORL23	1.439331648
2478	NCIH2347	0.971436953
60663	NCIH1651	0.952494989
11317348	PC3	0.768411697
26596	HCC15	0.620590677
5310993	RKO	1.568857809
3292447	EFO27	1.0
4671	A375	1.307240694
2794	NCIH1915	0.918446851
67361	HCT116	0.90673581
5329099	MCF7	1.239988871
10341154	SNU449	1.19882793
2796	A549	1.073832893
47641	U2OS	0.831942158
71384	EBC1	0.817609393
21700	A375	0.948159151
3038522	SNU449	1.319909073
6851740	HCT116	0.509897559
667594	NCIH596	0.895701363
6918508	SW948	0.98740737
6918837	SF295	0.517826499
163844	A673	1.313132333
16759175	A375	1.204218054
5283454	OVTOKO	1.010952905
197690	ECGI10	0.801871088
4174	U2OS	1.32518763
5311412	NCIH1915	1.107618029
5311340	CORL23	0.888913386
5281037	TE6	1.308773138
23725625	HPAC	0.786209209
6197	RVH421	0.789879637
3371	SJSA1	1.381784627
132519	NCIH2228	1.206052028
52912189	SNGM	1.48043027
2049	MCF7	0.787983402
33630	NCIH1915	0.814020999
2733526	TE6	1.165556226
5546	PC3	1.211168509
5833	NCIH28	0.757073935
6167	HOS	0.494220606
1547484	SF126	0.898860876
10291556	A549	1.255798492
5531	SNUC5	1.251030943
4761	LOVO	0.783263546
4849	SW948	1.304532697
3062316	MCF7	0.974114528
4622	MSTO211H	0.808226514
5702228	A673	0.87366878
4493	RKN	1.436813225
2482	SW948	1.189105342
3902	NCIH2347	1.363053888
50248	SNUC5	1.22000329
64981	LOVO	1.36039875
5281670	HPAC	1.776944408
9926999	NCIH838	1.23182264
49836027	OSRC2	0.575224534
133621	SNGM	1.079781102
5186	RKO	0.872183566
3385	CORL105	0.876327506
6710614	COLO668	1.39001853
5702031	TE8	1.46332622
2780	RCC10RGB	1.064273573
6918540	SNUC5	1.64716
11749858	HOS	0.645127236
4594	YAPC	0.944132936
15547703	TE8	0.502355661
10367662	SW948	1.031142401
6710614	SF295	1.850750539
16736529	TE8	0.914059453
2125	NCIH2087	1.03944641
5354033	JHH4	1.165368094
5723	AGS	0.824884953
5311412	RKO	1.123688141
71271629	NCIH596	0.820733181
6167	RMGI	0.501789002
115210	HUH7	0.944254265
11382492	RCC10RGB	0.845862484
12035	NCIH838	1.398497157
5531	A673	1.01837145
4858	NCIH2228	0.905012494
4174	SNU61	1.139311059
2315	NCIH1651	1.317230266
25062766	HCT15	1.0
5394	NCIH838	0.91940417
6741	AGS	1.279958605
156414	MDAMB231	0.975516504
824226	SH4	1.246029331
4878	ECGI10	0.980926227
17754438	RCC10RGB	1.074281216
11494412	A673	0.758334648
2482	EFO27	0.803958985
27924	OV7	1.589982305
9914412	RMGI	1.214350582
5702106	RMGI	1.178253861
6604471	U2OS	0.771456513
447905	LN229	1.228278458
4060	RCC10RGB	1.157995502
5329099	PC3	1.11823774
3038522	CL34	1.413126177
40839	U2OS	0.653461938
107985	TE10	0.131597104
3921152	RMGI	0.606068898
11507802	MDAMB231	0.838537309
2375	SNU61	1.253997522
42642645	CORL105	0.89421538
24775005	CL34	1.0
4847	SF126	0.549052302
24748204	SF126	0.815794456
3655	YAPC	1.330413153
11977753	NCIH28	0.855139857
44369694	MSTO211H	0.732392006
24995524	HOS	0.685258703
5702228	LN229	0.750379421
10341154	RCC10RGB	0.957294779
4847	OVTOKO	0.755488459
11382492	OV7	0.787108849
25126798	MSTO211H	1.0
60164	SKUT1	1.111571087
16747683	MSTO211H	0.812602326
5328768	COLO668	1.488138494
3854666	RVH421	0.825636277
71329	SW948	0.897771724
5702172	HOS	0.906232548
6399253	TE6	1.472092116
9915743	MDAMB175VII	0.520563377
9953769	SNGM	0.868205658
11626560	MCF7	1.0
24775005	SNU449	0.933698452
6445533	A549	0.599195001
644241	PC3	0.883517154
17754438	HOS	1.277836562
2145	NCIH2347	1.0
25183872	HCT116	0.459433049
9847023	A549	1.786082193
441383	HPAC	1.569849457
11754511	LN229	0.768905986
2206	RMGI	1.208375038
44462760	COLO668	1.0
3854666	CORL23	0.841387462
24889392	CORL23	0.818498341
9911463	A549	1.144526761
9915743	JHH4	0.734085913
17755052	NCIH838	0.83495226
4011	RMGI	1.595673388
3902	CORL105	1.259373426
34312	EBC1	1.308605683
11713159	NCIH28	1.0
3854666	SW1990	0.886186889
44607360	HT1080	0.845924504
5702095	PANC0203	0.909807946
2930014	NCIH838	0.787863904
122077	MDAMB175VII	1.758294208
6419753	CORL23	1.140855269
65399	SW620	0.881069647
5328771	EFO27	1.089134302
25260757	A375	0.805061963
98889	HCT116	1.081073255
44187362	CAKI1	0.73592884
9847023	PC3	0.894686338
16747683	A549	0.860943767
24748204	OSRC2	0.778803131
15547703	HCT15	0.577847482
11455910	ECGI10	0.768050473
11455910	HPAC	0.821207846
6604471	TE10	0.833297456
3894573	RKN	0.788422505
5327	OVTOKO	1.334066681
5282493	YAPC	1.100349698
9933475	HUH7	0.931474062
2337	NCIH1651	1.12340626
5311340	A549	0.862377745
9826528	SW948	0.356557836
444031	SF126	0.889286999
46740	CL34	1.762028617
379077	TE8	0.966902216
107985	A673	0.110442152
46943432	CAKI1	0.960377515
60663	TE6	0.97456044
16736529	TE6	0.551671412
4477	LN229	1.354324132
5757	A375	1.295415839
6918736	SNU61	0.841478148
9830392	HT1080	0.897237267
4062	CORL23	1.098978035
11712649	ECGI10	0.65833955
123692	NCIH838	1.258677813
9804992	COLO668	0.6216225
6918508	MDAMB175VII	1.083458696
667594	RMGI	1.385102915
54454	U2OS	0.980438756
5330286	HCT15	1.0
5329098	HUH7	2.025961561
15951529	CORL23	0.997024398
10291556	ECGI10	0.93043226
154417	TE6	0.926196283
5329099	TE10	1.194331909
6436135	COLO668	1.215734219
6256	NCIH838	0.76398518
4076092	TE6	0.948720185
4713	TE10	1.697840735
5329099	HPAC	1.230007523
6843	COLO668	1.240259656
9829523	EFO27	0.736638971
5329480	RMGI	0.756795194
9884685	HCC15	0.868280195
6603728	SNUC5	1.314240098
6918736	JHH4	0.655077231
4636	CL34	1.224624161
5702042	YAPC	0.691024803
10127622	COLO668	1.0
5288674	HCC15	0.765960702
41781	HUH7	1.678284433
5282168	OVTOKO	1.375439608
442872	LOVO	1.704312157
11317348	EBC1	0.896451525
5329099	NCIH1651	1.331553648
2478	U2OS	1.725070643
6127	OV7	1.151550857
47528	A549	1.181383785
1893	MDAMB175VII	1.270501348
5081913	NCIH596	0.829095279
446541	SKUT1	0.795388081
5723	SH4	0.80218868
6167	NCIH2228	0.665983371
4594	CORL23	1.005599334
9804992	EBC1	0.686831592
5702048	SF295	0.729082804
25183872	MDAMB231	0.465660315
21704	NCIH2347	0.954669919
9934347	RCC10RGB	0.659194938
4780	NCIH1915	0.903171757
5328771	LN229	1.378857235
1549000	HUH7	0.992342262
16666708	EBC1	0.507192686
11749858	NCIH2228	0.768897588
12555	RKN	1.468443551
2577	A549	0.900135783
9549284	NCIH2087	0.891456532
5310993	CL34	1.002168843
10127622	HCC15	1.0
6473881	NCIH838	0.838517002
2049	HPAC	1.342592444
32798	CORL23	1.446103768
2585	CORL23	0.889248767
2265	MDAMB231	0.995972474
3902	EBC1	1.322875652
4030	NCIH1915	0.856460647
9914412	HCC15	0.834510991
2753	RMGI	0.8447602
50287	TE10	0.948059392
5311479	RKO	0.88976534
24360	AGS	0.350997807
9803963	NCIH28	0.997535452
16490	HCT15	0.936032553
16759169	TE10	1.298273622
60164	OSRC2	1.088555422
44607360	RKN	0.937018953
5282230	SKUT1	0.81858006
493570	SH4	1.269716451
5702164	NCIH28	0.731045807
25126798	CAKI1	1.0
2724387	TE8	0.793445874
122077	NCIH1651	1.840658587
11313361	HT1080	1.759557104
4847	NCIH2347	0.736587566
37463	HPAC	1.436747556
15547703	MDAMB175VII	0.577684204
11754511	OSRC2	0.77311444
236702	HPAC	0.895763517
2585	SNUC5	1.212783443
133076	CAKI1	1.152272597
4684	HCT15	1.518342711
5328768	CL34	0.823152126
5478883	OSRC2	1.255760612
16654980	MDAMB231	0.767796991
753704	U2OS	1.141223314
11382492	SNGM	0.498296064
44462760	RCC10RGB	0.69829136
17756796	ECGI10	0.783611628
9826308	ECGI10	0.707648809
5354004	HCT15	0.95400432
5702228	SF295	0.981637293
285033	SF126	1.0
11507802	OVTOKO	0.856982453
3339	CORL23	1.145759921
6436	HPAC	0.695461464
4671	NCIH2087	1.338890873
2125	SNGM	0.9004797
11713159	RKN	0.831527349
56649450	TE6	0.680281844
11214940	RKO	1.01633486
11364421	SF295	1.149816268
21704	SNU61	0.933722501
4761	COLO668	1.060770455
3151	MCF7	1.262255088
11712649	TE10	0.914023286
5723	RVH421	0.785741196
25183872	JHH4	0.59014289
2690	HCC15	1.175441477
6473883	CAKI1	1.828209536
97226	NCIH838	0.236362558
2993	EBC1	0.899034474
46885626	CORL105	0.849762198
4078	NCIH838	0.9160365
208908	MCF7	0.903678861
25124816	U2OS	0.881288388
3334	SKUT1	0.357168912
197690	TE8	1.626440481
1697	NCIH2228	0.867027874
5702095	NCIH1651	0.939144874
56649450	OVTOKO	0.831106402
9915886	CORL105	1.240821545
25181195	SF295	1.111489429
4477	CORL23	0.857362473
2159	OSRC2	0.849119806
10367662	ECGI10	0.905394588
11317348	TE10	0.872280885
4671	SNU449	1.089939712
3385	A549	0.898495875
9429	EFO27	0.924115695
2746	SNGM	0.944076765
3718	HT1080	0.732192319
44607360	MDAMB231	1.354739235
5288674	PANC0203	0.885178128
4761	RKN	1.221829058
37542	MDAMB231	1.182908787
20279	SW1990	0.629258481
9799509	SW620	0.766355489
9840076	SNU61	1.450828911
4849	NCIH596	0.956430723
5288209	SNUC5	1.133742488
5354033	NCIH2347	0.920175664
447966	CAKI1	1.451945312
107751	U2OS	1.203454549
374536	HOS	0.884323346
4594	OV7	0.761949527
44483355	A673	0.83922446
60857	AGS	0.896367326
4622	SW1990	0.647991292
938	CORL23	1.013164347
134778	NCIH838	1.410234298
156414	NCIH596	0.940144501
7638	SW1990	1.205967526
65399	NCIH28	0.814546141
11338033	OV7	0.840487425
4847	NCIH2087	0.694314632
2812	SKUT1	0.931965027
30323	TE6	0.703578552
5288209	CL34	1.403162064
3655	MSTO211H	0.838383461
11715767	LN229	0.906981905
65981	NCIH1651	1.233393013
656765	CAKI1	0.875588174
98889	TE6	1.138902358
462382	ECGI10	0.482804125
46740	SNUC5	1.673598145
4780	SF126	0.866186136
9952773	A375	1.281470135
10427712	NCIH1651	1.140749188
24978538	SW1990	0.968292012
3690	A549	1.273232747
11507802	NCIH1651	0.903426343
132519	TE10	1.060303744
656765	NCIH1915	0.812146309
123692	SF126	0.837257031
4631	HUH7	1.150254171
24180719	RCC10RGB	0.835665973
2049	SF295	0.771635325
409805	HPAC	0.882087456
4062	TE10	1.241005158
224859	MDAMB231	0.943824807
3655	AGS	0.926872795
9811606	NCIH596	0.844825598
3610	SNU61	1.012619837
689043	SNUC5	1.205389263
159324	NCIH1915	0.41554005
5311	MSTO211H	0.788267056
44137675	RKO	0.7337562
9956119	TE6	1.669948955
2690	HOS	1.149578991
4781	TE10	0.958069214
5288209	PANC0203	1.077673546
9811606	MCF7	0.940794196
5284373	MDAMB175VII	1.072961574
6857	RMGI	1.361256684
2145	HCT15	1.0
11754511	RVH421	0.884093058
5284373	SF295	1.365950848
25260757	RKN	0.784936357
444031	SNU61	1.411668344
11640390	NCIH2347	0.949681317
9953769	RMGI	0.961074481
24964624	SF295	0.778602825
27924	NCIH2347	0.783237745
10291556	HCT15	1.35689678
4369270	LN229	0.787102528
4369270	MDAMB175VII	0.826367357
25183872	A673	0.706049161
753704	HCT116	1.058934067
9956119	HCC15	0.897415575
6741	SW948	1.276689498
2541	SW620	1.238248428
6914657	SNUC5	0.78281049
824226	NCIH2228	0.959134852
3902	COLO668	1.677820881
5833	CAKI1	0.850855126
3062316	CORL105	0.512105881
6843	OV7	1.083465955
5702003	EFO27	0.803775015
2747117	OVTOKO	0.86561687
3033769	HCC15	0.944058839
44139710	RCC10RGB	0.893722276
8362	TE8	1.535410086
4849	A549	1.143331684
5702051	NCIH1651	1.482442391
4431	HCT15	1.612868946
17754438	A549	1.202940396
5311	MDAMB231	0.942629451
19675	RCC10RGB	0.915369759
10291556	NCIH2347	0.881807138
3994	EBC1	0.820558937
5723	U2OS	0.845596768
6127	JHH4	1.24356508
5288209	MDAMB175VII	1.160227767
5328768	SNU449	0.89851404
24785538	ECGI10	1.0
6604471	JHH4	0.745217305
6093	SNU449	1.157086201
2051	NCIH2087	0.706170562
56649450	NCIH2087	1.0
4261	SW948	0.752223344
72344	TE10	1.363602931
5311412	MDAMB231	1.464718298
50515	RVH421	1.325950956
2249	OSRC2	1.395346778
25181195	NCIH838	0.92256259
5329480	SW1990	1.240313699
10126189	LOVO	0.578678003
9934347	PC3	0.739617656
4060	NCIH2347	1.356900333
54454	NCIH2087	0.951621844
5394	YAPC	1.017365711
64971	U2OS	1.35691412
9927531	RKO	0.887878317
3025986	RKO	0.562913255
9549213	CAKI1	0.857942034
9915743	CORL23	0.902506089
46907787	HUH7	1.546144002
6604858	RVH421	1.001134784
196841	CL34	0.749630922
4761	NCIH2228	0.827040454
3151	RCC10RGB	0.90927531
10410894	A375	0.949743023
2930014	A375	0.716647135
5281787	SW620	1.449621471
216345	TE6	1.021247685
9956222	RMGI	0.833960799
11494412	HUH7	1.0
12035	HUH7	1.043289839
156414	EBC1	0.907034724
4076092	NCIH2228	1.122324891
20279	CORL105	0.329126013
11538455	YAPC	0.470324829
5329006	NCIH1915	1.239790142
24775005	OSRC2	1.0
16720766	SKUT1	0.758878135
9933475	SNU61	0.786660368
54454	EBC1	0.891630507
2125	HPAC	0.993528637
3387354	A549	1.127490085
6436135	NCIH28	0.757238322
67361	CORL105	0.942272768
24995524	MSTO211H	0.34521825
216345	MDAMB231	0.942294955
12035	NCIH2347	1.241237078
4521392	LN229	0.832215441
46926350	CL34	0.682391937
27924	HCT15	0.602985561
4477	SW1990	0.893928324
6918736	A673	0.551085549
197584	HCT15	0.896042988
5287969	SF126	0.70238316
1548943	RVH421	1.312835844
208908	RKN	0.85203254
53232	SW948	1.605741539
6843	SNGM	0.688939208
11754511	CAKI1	0.763010435
44483163	LN229	0.854107708
5329480	RVH421	0.948029556
5757	RMGI	0.971872272
6473881	YAPC	0.862643266
98889	CAKI1	1.322304012
447966	COLO668	1.766989666
104956	SW1990	0.778145898
11228183	SKUT1	1.079894085
2993	SNU61	0.872864147
46907787	CL34	1.091463423
64981	RKN	1.253950753
24180719	SH4	0.767688191
65399	LN229	0.953885457
3994	SF295	0.728828669
6473883	JHH4	1.399118033
9915886	PANC0203	1.219799783
5702106	MDAMB231	1.1591832
97226	NCIH2228	0.227192573
4849	MCF7	0.975222057
47528	NCIH596	1.075003135
176408	SW620	0.899391588
25183872	EBC1	0.432061984
6918454	RCC10RGB	0.849421323
9549298	HCC15	0.939593495
24826799	COLO668	1.0
3820	NCIH2347	0.937077076
9829523	SJSA1	0.658593853
3894573	CAKI1	0.94895808
3062316	OVTOKO	0.346908075
60857	SW1990	0.99675104
11676786	LOVO	0.753076718
5702058	A673	0.854589389
300471	RKO	0.789497334
44462760	MSTO211H	0.856652978
54454	HCC15	0.875272023
5280754	HCT116	0.93772513
56649450	NCIH596	0.84433781
11455910	MSTO211H	0.694540825
25126798	OV7	1.097740468
5288674	NCIH596	0.937155754
25154867	A549	1.257006502
4858	NCIH2087	1.005780299
2482	HCT116	1.149007898
6604918	ECGI10	1.180887278
4539	RKO	1.443207349
5494449	OSRC2	0.746413486
9810884	PC3	1.270475275
11749858	TE6	0.697666129
60854	MDAMB175VII	1.629512265
26937	CL34	1.200103855
1547484	TE8	1.370859613
6197	SNU61	0.794204183
462382	SF295	0.524834811
46191454	MDAMB175VII	1.709388333
6436	A673	1.53784883
938	NCIH2228	0.894087174
122077	SH4	1.294411741
9549289	LOVO	0.856766663
6604471	RVH421	0.79223814
44483163	SKUT1	0.851836166
9943465	COLO668	0.893989422
33630	NCIH2228	0.714653665
3820	HCC15	0.968045618
3035714	MDAMB175VII	0.915799118
9549305	OVTOKO	0.849689545
10461815	A549	0.861590798
56649450	HCC15	1.0
6256	NCIH2228	0.728713275
3385203	NCIH2087	1.278475561
6604918	HT1080	0.851593377
6473883	SKUT1	1.218056759
3655	HOS	1.143398072
11213558	A375	0.959098393
24771867	NCIH838	0.723570437
33630	HCC15	0.719230652
46907787	COLO668	0.790674722
3033769	MCF7	1.314146806
6604918	SW1990	0.940927846
3324	LOVO	1.147453729
9943465	RKO	1.215891958
46907787	A375	0.994744657
6604928	A549	1.194116353
689043	SH4	0.927841048
9829523	RCC10RGB	0.694864582
16736529	SH4	0.892365731
40634	HT1080	1.184098418
9847023	SH4	1.004868979
3033637	CL34	1.18259156
4847	MDAMB175VII	0.753051664
5546	SJSA1	1.264771556
1547484	OSRC2	1.319637712
4847	TE6	0.706247201
46740	MSTO211H	0.854849649
6918454	HCT15	1.385792152
16041424	OV7	0.847542967
15983966	JHH4	0.612864403
5281037	LOVO	1.527258103
3994	HCC15	0.667873277
6604931	LN229	1.224269239
11364421	RVH421	0.564331132
72172	HCT15	0.895139566
9868037	CORL23	0.852649982
5081913	OV7	0.905979355
64715	NCIH2087	0.892831293
24978538	CORL23	1.0
6710614	LN229	1.225205062
45375953	NCIH1915	0.945233807
9874913	MSTO211H	0.826196862
64981	OVTOKO	1.055593202
4173	HPAC	1.297900781
5702031	SF295	1.283099894
57469	HPAC	0.808961718
4594	NCIH2087	0.890418503
11317348	COLO668	1.214067911
154417	EFO27	0.874268053
11382492	COLO668	1.462516136
224246	HCC15	0.962910611
175540	U2OS	1.747167756
25022668	NCIH838	0.921391159
2247	NCIH2228	1.139767325
5405	MDAMB175VII	1.051981757
11494412	HPAC	1.0
25150857	TE10	0.869388012
2812	MCF7	1.250210175
10126189	RMGI	0.190608885
15951529	PC3	1.162612652
2315	PANC0203	1.528765971
456201	NCIH1651	0.890850518
135411	CORL105	0.708828182
11494412	NCIH2228	0.812475569
443943	SF295	2.606064434
11538455	OSRC2	0.545523753
9444	MCF7	0.976526165
6442177	MDAMB175VII	0.903623524
56971	CORL105	1.17415692
3062316	OSRC2	0.568152951
37542	JHH4	1.319381431
4369491	HCT116	0.929639548
3820	CL34	1.36962552
23725625	EFO27	0.944175584
42642645	JHH4	0.944356362
2690	HCT15	0.786156354
4011	MSTO211H	1.233245261
11338033	A673	0.828715555
32798	SW1990	1.004820239
3151	A549	0.874954111
50515	MCF7	1.345668287
379077	MDAMB175VII	0.976239172
11715767	A375	0.942570871
5319	HCC15	0.921320511
16007391	NCIH838	0.761866037
107950	JHH4	0.971973059
54454	LN229	0.95626108
24856436	YAPC	0.991272574
4122	OV7	0.699809265
64971	CORL23	0.811622138
4062	EFO27	1.392431993
9810884	NCIH1651	0.906209926
9903786	SNUC5	0.893795243
65909	SNGM	1.082137597
5281787	PANC0203	0.976008157
6918736	NCIH2347	0.641956675
5281037	SW1990	1.142090002
9933475	A549	0.929581558
9911463	HCC15	1.196615099
5283454	HOS	1.147092022
11707110	SF295	1.0
60149	HOS	0.979575764
698112	NCIH2228	1.184295435
73707512	TE6	0.79921735
49836027	SF126	0.588047856
44483355	TE10	0.882572815
11656518	PC3	0.844491436
24771867	SNUC5	1.682900331
6843	CAKI1	1.129254907
2051	NCIH28	0.781839581
2471	HPAC	0.994509695
5081913	NCIH1915	0.838976032
2577	LN229	1.0
10607	RVH421	0.442296051
393595	COLO668	1.096838424
657237	SKUT1	0.919966867
10427712	NCIH838	1.191504695
10074640	SW620	1.313832331
3598	TE8	0.801216057
11749858	MDAMB231	0.831221131
5327	CL34	1.711852648
64971	NCIH2087	0.728948887
9888590	MSTO211H	0.698889078
2812	OSRC2	1.211315214
11707110	SNU449	1.0
5494449	ECGI10	0.92839309
1893	CAKI1	1.575455507
4431	LN229	1.242160102
5702031	OSRC2	0.880361316
2708	EFO27	1.104552917
3339	SH4	1.323018582
10341154	NCIH2228	1.045346548
5328940	HT1080	1.035906692
4076092	NCIH1651	0.947333511
44483163	SF126	0.807954682
41781	CORL23	1.066688444
9884685	MDAMB231	0.876215526
3035714	A375	0.580332691
5870	SNU61	1.411785443
1400	EFO27	1.389256978
9967941	EFO27	0.910735465
32798	SJSA1	0.93399257
6604928	HPAC	1.728504409
37463	SW620	1.356640201
21704	TE6	1.048428233
824226	PC3	1.159140979
462382	SW620	0.458409141
5870	RMGI	1.380296773
3948	NCIH2347	0.860405567
46244454	CAKI1	1.156377743
1547484	HUH7	1.587770787
44607360	CL34	0.83268242
71329	LN229	1.120042942
11213558	MDAMB231	0.796696493
10427712	NCIH28	1.140965161
11667893	COLO668	1.0
4107	CORL105	0.98351819
4055	A375	0.951369371
4636	RKO	1.527792761
11667893	TE8	1.061092258
44219749	SNU449	0.854403755
4996	LN229	0.9994154
25021165	SNU449	1.270321664
5186	MDAMB175VII	0.856423492
3397	SF295	1.394084619
126769	PC3	0.865058926
6230	A673	1.180438076
123692	CORL23	1.144636893
13109	RCC10RGB	1.063716135
1547484	HOS	1.371882879
11667893	SF126	0.90341007
163844	SJSA1	0.953643266
2794	PANC0203	1.044172915
9953769	SJSA1	1.35667085
33630	HUH7	0.685790073
42642645	RKO	0.964587787
71271629	MDAMB231	0.904932882
67361	MCF7	0.901904651
12035	NCIH1915	1.100447567
3033769	A549	1.224322558
4996	SF126	0.95730124
5329099	LN229	1.517541613
5280754	TE6	0.784379981
11507802	OV7	0.777956801
441383	SW620	1.346392191
5281787	YAPC	1.33525669
4684	RCC10RGB	1.147458924
5702003	NCIH1651	0.580464893
24995524	TE8	1.409940766
4045	RKO	0.589013353
493570	SF295	1.234843784
46244454	MDAMB231	0.863594411
6918837	SNUC5	0.631599701
2708	NCIH838	0.8580712
132519	SKUT1	0.940000998
2812	U2OS	1.423292843
104956	NCIH838	0.918631997
11640390	ECGI10	0.991658743
3739	JHH4	0.819286763
11338033	NCIH2228	0.830599099
9803963	CL34	1.26317172
6914657	U2OS	0.745245596
11707110	SW948	0.448100246
8362	NCIH2228	1.120609118
26596	EBC1	0.62548654
135411	U2OS	0.711128526
11676786	NCIH2087	0.81704986
49836027	SH4	0.717491722
3292447	HT1080	0.888181992
9810884	PANC0203	0.966702447
4030	HOS	0.717698094
5281037	CAKI1	1.49168396
5353431	YAPC	0.989295198
379077	CORL105	0.897081249
6918638	TE8	0.669351552
5281670	RKN	1.402220009
2049	NCIH2228	0.877427201
1986	NCIH1915	1.367489609
