pubchem	clname	auc
9840324	NCIH1915	1.151557275
9826308	HCT15	0.730196425
4122	RMGI	0.611781377
4060	NCIH1915	1.171833088
3994	TE10	0.799830637
24995524	MSTO211H	0.34521825
11749858	PC3	0.726498378
445643	SNGM	0.951378084
2375	OV7	1.207223181
72344	OSRC2	1.355589626
71815	SNU449	0.991518549
2125	HUH7	0.903690324
10040286	MCF7	1.069032052
10745	TE10	1.158266036
176408	TE8	1.648209857
5319	HT1080	0.963591705
2763	TE10	0.831177066
5702058	OV7	0.963743482
134778	YAPC	1.338807559
26937	SW948	2.039893478
24964624	SNUC5	0.757800662
44137675	HOS	0.694489369
4594	SJSA1	1.030490475
126769	SF295	1.268032242
107967	HUH7	1.282943165
1645	NCIH838	0.82679386
4173	HCT116	1.28069834
11625818	A673	0.97510474
6851740	SW1990	0.944074601
6256	A549	0.780576688
698112	SNU61	0.866719244
5354004	RCC10RGB	1.143998925
5870	SNGM	1.559036464
2247	RKN	1.206568802
3397	HCC15	0.978394448
2471	HCC15	1.431771923
5905	NCIH2347	0.861187028
72344	SW948	1.009462666
5870	EFO27	1.265381244
3610	YAPC	0.990389316
33630	HPAC	0.889391542
3062316	TE6	0.507967425
11317348	SJSA1	0.860402867
6127	U2OS	1.290408016
9926999	A375	0.88665987
6604918	PC3	1.379592219
60663	HT1080	0.959838046
6918736	SW1990	0.764303037
17755052	HT1080	1.146743529
5081913	TE8	1.067456617
9874913	OVTOKO	0.917223952
2391	EFO27	1.171903766
447905	A375	1.309110869
3902	SNU61	1.600599659
5534	MSTO211H	0.734799488
15983966	NCIH838	0.639694126
2471	OVTOKO	1.187307632
6419753	TE6	0.939033787
11640390	YAPC	0.821310274
3610	NCIH596	0.994486016
300471	RVH421	0.824651374
5288209	SF126	1.120466106
9830392	HCT15	0.866980326
441074	NCIH2347	1.356559732
60953	TE10	0.839923502
1401	YAPC	0.86797431
60857	MSTO211H	0.902150882
16722836	JHH4	0.846469419
25126798	TE8	1.403015507
824226	MDAMB231	1.026353608
25154867	RCC10RGB	1.363832874
10427712	SH4	0.939514208
3655	SNU449	1.386616642
46885626	HCT116	0.606044398
73707512	HPAC	1.181324328
133076	SKUT1	0.980196148
11507802	RKN	0.876248654
4078	CL34	1.453116089
224246	MCF7	0.93314646
5534	NCIH2087	0.762523593
25022668	A549	1.184084011
2049	HCT116	0.857414121
5702003	SNGM	0.718639534
10127622	NCIH2347	0.543058219
208908	AGS	0.84911404
2153	NCIH838	1.315911812
3033769	YAPC	1.187592263
25154867	A549	1.257006502
5702164	NCIH1915	0.687103842
52912189	SW1990	1.37467432
4761	SNU61	0.834824582
9868037	SW620	0.80973936
107985	MSTO211H	0.019611507
6604931	SKUT1	0.861917087
16747683	SW1990	0.802060651
2206	HCT15	0.982265081
3994	HPAC	0.836030908
16041424	U2OS	0.760000239
25150857	EBC1	0.859794603
10341154	CORL23	0.978859681
44607360	RKN	0.937018953
16759169	NCIH838	1.34394299
9549284	SNU449	0.793378811
25150857	NCIH2347	0.832366895
4636	SW1990	1.181431118
16720766	HCT15	0.918403335
216345	CORL105	1.325972747
159324	SNU61	0.820018426
2724387	HPAC	1.272799639
9549284	NCIH2228	0.905139334
11754511	ECGI10	0.706263355
2249	CORL23	1.209541172
5311412	HCT15	0.921545305
9956222	NCIH28	0.852407584
33630	HCT15	0.731888549
46926350	OSRC2	0.565497499
24856436	SNU449	1.0
9549213	NCIH2087	0.707863445
2747117	LOVO	1.240223528
6604471	RKO	0.772296165
11382492	SJSA1	0.881858429
10291556	CORL105	1.254361855
6473883	NCIH1915	1.484069913
5702164	NCIH28	0.731045807
156414	NCIH2087	0.949137428
443943	MCF7	0.935302727
10427712	LN229	1.259501126
19675	A375	0.840630258
3033769	AGS	0.917664552
11712649	SNU449	0.83653958
10040286	RKN	1.332796823
5546	MCF7	1.288334952
9874913	RKO	0.897245708
2756	EBC1	0.853512631
30323	A673	0.489479423
2391	TE8	0.6877415
5354033	NCIH596	1.229811346
2206	AGS	1.3028778
126769	NCIH28	0.838854084
9549284	HUH7	0.640385477
11749858	NCIH1651	0.622530063
10184653	SF295	0.8871219
493570	JHH4	1.422517908
24748204	NCIH2347	0.746870393
5288209	OVTOKO	1.121874287
42642645	RKN	0.934809481
2724387	HUH7	1.36140412
2733526	RCC10RGB	1.332997064
4122	TE6	0.557339854
107751	HPAC	1.418509476
3718	NCIH28	0.774528169
4173	CORL105	1.396800018
4847	OV7	0.979892425
5281078	SW620	0.744670715
65909	LN229	0.906358795
11317348	NCIH2228	0.867217439
3151	SW948	0.86838764
6604928	CAKI1	1.378069152
11667893	YAPC	1.021656909
49855250	ECGI10	0.559748692
4493	LN229	1.270059964
3610	RKO	0.904377052
11214940	A549	1.083126265
6604794	TE8	1.211594021
3958	RCC10RGB	1.296360551
4631	NCIH2347	0.876452706
2763	MDAMB231	0.946973545
6604918	MCF7	1.316316654
24748204	HCT116	0.736840449
24826799	SNU449	0.859878197
441074	HOS	1.415634247
2315	LN229	1.428041556
9813758	MSTO211H	0.853304463
24771867	RVH421	0.726081725
6604918	TE10	0.912692046
4996	SW1990	0.863244284
37463	OVTOKO	1.287105325
25260757	SJSA1	0.720533782
4996	LN229	0.9994154
60464	SF126	0.900584544
56649450	OSRC2	1.0
35802	RKN	0.834662489
3385	RMGI	1.170422032
2747117	MCF7	0.833426786
5757	NCIH1651	1.152281393
49836027	A375	0.689765211
16720766	NCIH2347	0.928605366
5329099	NCIH2347	1.603850645
46885626	EBC1	0.686098905
3025986	EBC1	0.530581696
197690	JHH4	1.192087698
9826308	U2OS	0.827007107
15547703	A375	0.724312211
9826308	OSRC2	0.834399116
9884685	OVTOKO	0.816028383
11707110	SF295	1.0
6914657	SW1990	0.826675304
60953	RMGI	0.936227899
37463	SW948	1.535258171
9803963	RCC10RGB	1.195913141
9829523	COLO668	0.669748678
3331	NCIH2087	1.179881991
3101	MSTO211H	0.427696913
447043	CAKI1	0.913560521
5702003	PC3	0.661631894
9933475	SNUC5	1.055070218
4062	SKUT1	1.210717954
2249	SW1990	0.949831348
11754511	TE10	0.771623439
5281078	A673	0.770135391
36462	HCC15	0.764158704
3151	PC3	1.265925883
3101	SNGM	0.396307813
2126	OSRC2	0.923939731
4076092	NCIH1651	0.947333511
4858	EFO27	1.334977505
443943	HUH7	1.952641777
56649450	TE10	0.928052753
35802	HT1080	0.821995122
5166	HCT116	0.881479776
24856436	RVH421	0.953325021
3033637	TE8	1.222272259
35802	PC3	0.746332567
10040286	AGS	1.068478603
5833	MDAMB231	0.807874445
65909	NCIH28	1.012911543
25181195	SKUT1	0.955191282
5405	NCIH2347	0.907102106
46943432	SF126	0.790683766
44607360	EBC1	0.835714606
4996	NCIH2087	0.94239715
2337	MDAMB231	1.202761004
10184653	NCIH1915	0.951253266
16490	SW620	0.902148888
5283454	HCT116	1.024643143
3292447	MSTO211H	0.865073369
25021165	SF295	1.26202234
11713159	U2OS	0.797608869
481747	CORL23	0.989721395
9914412	SF295	0.803284583
11382492	RCC10RGB	0.845862484
2391	A549	0.88005642
6604928	LOVO	1.841349631
387447	NCIH596	0.717732581
54477	SF295	1.527533021
5311340	MSTO211H	0.867273696
2993	RMGI	0.830530569
5702041	CORL105	0.69241299
16490	SW948	0.865715503
9549298	MDAMB231	0.881798147
5166	SH4	0.965284595
6604794	TE10	0.956767616
9810884	RMGI	0.961559649
19675	MCF7	0.895329056
46244454	TE8	0.806988658
4493	MCF7	1.202317806
54454	EFO27	1.007000408
236702	SKUT1	1.229746958
2812	NCIH2347	1.301353203
65909	RKN	0.919413588
10427712	AGS	1.283880244
31307	U2OS	0.9611849
6215	HPAC	0.946136154
387447	MDAMB231	0.601978853
216326	SNU61	0.883698756
5284616	A673	0.548120756
15951529	LN229	1.293915456
3101	RMGI	0.524979302
253602	MDAMB175VII	0.779473011
5330790	HCC15	0.758980552
64981	CORL105	0.901341343
6604918	SNU61	1.349268762
5029	RCC10RGB	1.001108884
3025986	OSRC2	0.689247248
6450551	MSTO211H	0.887909198
46885626	HOS	0.610127172
60198	A375	1.303642935
9956637	PC3	0.91478633
11382492	SNGM	0.498296064
9830392	NCIH2228	0.88869114
53340666	HUH7	0.80499692
5546	NCIH1915	1.09048585
3117	TE6	0.643962647
2265	MDAMB231	0.995972474
11676786	RKN	0.844574585
6918736	NCIH1915	0.441136759
5870	CORL23	1.110341601
11382492	OVTOKO	0.863793762
154417	ECGI10	0.740486236
24360	OVTOKO	0.263881378
60823	SNUC5	1.054716313
5614	NCIH28	0.773649783
285033	PC3	0.73877268
4060	NCIH28	1.452622497
5702051	HCT116	1.18214088
25126798	CORL105	0.91422789
5394	MSTO211H	1.074841057
24826799	HUH7	1.0
5534	SF126	0.752101904
6256	RCC10RGB	0.75412907
3385	A549	0.898495875
6399253	CORL105	1.482115714
5394	TE6	1.331601701
3033637	A375	1.250096203
462382	SNU61	0.579937111
2722	HOS	0.846277427
4539	A549	0.997020499
2585	RVH421	0.896427807
6604918	SW620	0.947418699
5070	CAKI1	0.931503066
5311	CORL105	0.947249542
115210	SKUT1	0.837498066
5186	RCC10RGB	0.933340371
25260757	OV7	0.707948307
11228183	COLO668	0.849815346
5328940	SKUT1	1.219111621
2247	CORL105	1.245356203
5702106	OSRC2	1.895739572
25150857	A549	0.870824068
5328771	SNGM	1.442568676
3820	SNU449	1.339449349
224246	MSTO211H	0.554098439
25260757	A375	0.805061963
60823	CORL23	1.097658027
9967941	OVTOKO	0.858329608
3025986	YAPC	0.56168993
46885626	PANC0203	0.719161953
5757	RKO	1.579696951
447966	HUH7	1.909376793
5354004	ECGI10	1.175979484
5833	RKN	0.827724512
24978538	NCIH596	0.361454627
2756	SNGM	0.73696095
4410	A549	1.336153037
56971	A673	1.31727951
60663	SW1990	0.940458948
13109	LN229	1.087779886
493570	CAKI1	1.620190408
154417	SF295	0.833470597
135411	HCT116	0.73497179
443943	SW620	1.354260824
11754511	NCIH1651	0.840207722
25062766	MSTO211H	1.0
5329480	OSRC2	0.93892448
4477	OSRC2	0.826486509
300471	NCIH596	0.797917952
11977753	MDAMB175VII	0.427336141
25181195	NCIH838	0.92256259
5280805	LN229	0.896231405
5702048	NCIH28	0.594346055
5702172	HCT15	0.946507055
9874913	NCIH838	0.969608424
11656518	HCT15	0.758089318
6603728	A375	1.208198435
5478883	SF295	0.88711844
6197	NCIH2087	0.786164446
36462	SH4	1.244540786
5311221	HPAC	1.639507699
753704	RMGI	0.886392568
134778	RKO	2.110645971
6473883	A673	1.325648453
11625818	SW620	1.0
163844	NCIH1915	0.987319783
9840324	HPAC	1.141872403
11676786	CORL105	0.974480543
444031	RKO	0.97839671
24180719	OV7	1.222295839
71329	JHH4	0.962211302
4107	RCC10RGB	1.123457415
44483163	RKN	0.994226674
216326	HUH7	0.92417589
2337	OVTOKO	1.227762682
5354033	NCIH2347	0.920175664
5329099	RKO	1.372644194
3676	LN229	1.365693636
4045	A375	0.690313687
122077	SH4	1.294411741
9927531	PC3	0.852993386
4369270	NCIH596	0.693209657
5327	TE8	1.09286
4369491	EBC1	0.922192363
11667893	NCIH2347	0.889900632
25022668	MDAMB175VII	1.3923212
4076092	NCIH28	0.935974635
4781	PANC0203	0.954531457
6604928	MDAMB175VII	1.305492563
3331	SNUC5	1.095664578
446541	LN229	0.838001648
60663	A673	0.941458414
107751	RCC10RGB	1.159052963
16759175	RKO	1.332867226
9826308	YAPC	0.781057833
9847023	HOS	1.654016753
33630	NCIH596	0.735948373
6442177	SNGM	0.622717259
9956119	SJSA1	1.665635873
393595	HCC15	0.989096247
2756	RVH421	0.838922776
2125	PANC0203	0.936283581
5282230	JHH4	1.1059957
4780	RKO	1.436501745
2796	OVTOKO	0.946471076
11676786	OV7	0.752094921
6851740	U2OS	0.926244077
44483163	ECGI10	0.87418116
21700	HOS	1.110147969
444732	OV7	0.708204624
17754438	HCT15	1.377012789
698112	RKN	1.059080364
10184653	HT1080	1.0
3324	PANC0203	1.185537582
6419753	MCF7	1.334902412
236702	A549	1.479540751
444031	SF126	0.889286999
4369270	PC3	0.631722265
689043	SF295	1.300958282
4996	U2OS	1.061838583
5702172	HCC15	0.884483822
444036	COLO668	0.841123767
11676786	CAKI1	0.973354948
6918540	OVTOKO	1.234057917
6604858	HPAC	0.910931935
24964624	A673	1.213598462
40839	SH4	0.508930226
23725625	TE8	0.791091343
3334	A673	0.540241555
216345	NCIH2087	1.101644038
2082	SF126	1.096298838
9911463	YAPC	1.375725003
44607530	SNUC5	1.318249079
4684	SH4	1.199729284
11175137	RCC10RGB	1.290702018
6166	YAPC	0.94929989
1697	OSRC2	0.807286587
5353431	SF126	0.893192233
6604471	NCIH1651	0.868535929
46885626	SNUC5	0.90824585
11214940	NCIH2347	0.819008094
11667893	JHH4	0.844088393
3035714	LN229	0.751660385
9914412	NCIH2347	0.890672821
10302451	OV7	1.261160939
5281037	YAPC	1.189648813
657237	CORL105	1.227466398
11538455	COLO668	0.912794934
5702042	RVH421	0.638299275
4878	HPAC	0.871266995
72344	NCIH28	0.93116444
24360	HUH7	2.624338885
6399253	SW620	1.2318331
60953	HOS	0.797880884
5833	SNGM	0.770166231
24360	TE6	0.233762142
44607360	RCC10RGB	0.828110844
5327723	NCIH2228	0.870129533
2780	MDAMB231	0.91304073
6918454	SJSA1	0.959281782
5288209	HCC15	1.012036565
5707	SW948	2.135364377
60854	SW1990	0.871222498
3825	PC3	0.912769691
44137675	OV7	0.863104389
16736978	MCF7	0.811651874
25260757	HT1080	0.754729412
10040286	HPAC	1.218665511
9865515	SW948	0.182949378
11707110	SKUT1	1.0
6442177	ECGI10	1.0
9826528	SNUC5	0.511670988
107985	HT1080	0.079430697
3387354	MDAMB175VII	1.221660914
11978790	CL34	0.547124927
9840324	PANC0203	1.179079994
42611257	NCIH2228	1.0
393595	HUH7	1.025189358
5083	TE6	0.798959721
3598	SW620	0.892778334
156414	MDAMB231	0.975516504
448799	RKN	0.431004184
4780	OVTOKO	0.895575525
1549000	HCC15	1.232313459
10341154	NCIH1651	1.225942449
3101	SKUT1	0.499701292
60164	HT1080	1.556211496
46885626	MDAMB231	0.611056756
5702041	CORL23	0.585593793
11977753	PANC0203	1.0
154417	LN229	0.779575642
11715767	SNGM	0.804626538
5614	EFO27	0.769114117
15547703	TE10	0.439526793
6473883	NCIH2228	1.219298499
2541	A673	1.572716904
5280805	NCIH28	0.822749759
4539	OV7	1.334812195
4631	LOVO	1.046635516
3894573	HPAC	0.940852822
445643	NCIH2347	0.967558179
2541	SW620	1.238248428
11656518	RVH421	0.598154423
3958	HCT116	1.071099576
4076092	OSRC2	0.945845283
10184653	RKO	0.917278456
11640390	MDAMB175VII	0.952835655
175540	CORL23	0.859738204
1548955	TE6	1.046574418
11382492	A549	0.852129258
1645	CL34	1.0
24748204	RCC10RGB	0.742057586
6741	U2OS	1.605745655
11382492	EBC1	0.854816965
6473883	SKUT1	1.218056759
135411	NCIH1651	0.712671736
1401	U2OS	0.662301077
11712649	PANC0203	0.867271077
11455910	SH4	0.726499782
4431	HCT116	1.357560688
71384	NCIH2087	0.748147248
122077	MSTO211H	0.768219037
5186	NCIH28	0.890069988
3854666	OVTOKO	0.861672208
42611257	NCIH1915	1.0
2724387	TE6	0.761560053
208908	RCC10RGB	0.977908846
11507802	SW620	0.818619352
1645	NCIH2347	1.0
216345	SNU449	1.288466236
2337	SKUT1	1.26665972
448042	YAPC	1.051757391
2913	HCC15	1.151651444
656765	HOS	0.765569199
5288209	HOS	0.981613015
4477	NCIH838	0.875646495
4849	LN229	1.04538891
6307	NCIH2087	0.949774745
5282493	HOS	1.04091179
6307	SNU61	1.526843919
11626560	NCIH2228	0.741513101
9915743	AGS	1.0
5991	HT1080	1.611866793
6445562	SNU61	0.650613242
2780	SW948	1.134152582
4761	LOVO	0.783263546
5702048	U2OS	0.542078904
151289	HCT116	0.822216703
253602	A673	0.713922676
60823	LOVO	1.274577942
11317348	NCIH2347	0.909314684
2049	MSTO211H	0.824559513
11754511	CORL105	0.798402149
6918736	TE10	1.0
5405	AGS	0.935485182
6857	PANC0203	1.196872618
23725625	PC3	0.992331519
11382492	HCT15	0.84460489
253602	RMGI	0.626651544
17754438	TE8	0.957257422
224859	YAPC	1.323749185
24180719	U2OS	1.447427376
656765	HCT15	0.86027679
128563	SJSA1	1.180534811
15547703	NCIH28	0.902367843
5362422	NCIH838	0.993309992
5362	TE10	1.235143127
5283454	A549	0.987542744
72385	A673	1.573720305
9911463	A549	1.144526761
65909	NCIH2228	0.944671603
10040286	SNU61	1.205176634
224246	TE6	1.277175654
2913	NCIH2228	1.129033321
4060	SNU449	1.21336353
10367662	SNU61	1.014456733
3676	SNU61	1.688462998
5833	MSTO211H	0.800157761
4539	TE10	1.063811775
9934347	AGS	0.630737337
656765	HCT116	0.778000736
9804992	LN229	0.758374001
6445533	SKUT1	0.585533139
9943465	EBC1	1.036070216
2747117	NCIH2087	0.847115889
5070	SNU449	1.183577361
25181195	SJSA1	0.776360735
32798	CORL105	0.626300109
44139710	A673	0.756566018
9953769	AGS	0.882107665
72172	EBC1	0.797241901
5282230	SW620	0.76785857
493570	LOVO	1.811715258
11442891	RKO	0.441294419
10461815	RKN	0.878733464
60464	OVTOKO	1.151112735
2541	SH4	1.128441781
46926350	CAKI1	0.494870888
11667893	SNUC5	1.0
9549305	NCIH28	1.247578816
5353431	CORL105	0.885092315
11455910	PC3	0.722899983
91668	SNUC5	1.375990855
3387354	RKN	1.378413639
1547484	HUH7	1.587770787
5702051	SNU61	1.442004084
6604918	OV7	1.106770637
9804992	SH4	0.618051365
6918540	AGS	1.314628545
10127622	NCIH28	0.925023472
64981	RKN	1.253950753
11351021	SNUC5	0.647068486
5362	CORL105	0.933338988
15478	HOS	0.857951063
50248	CORL105	0.79586084
16666708	RCC10RGB	0.420497997
445643	PANC0203	1.144216838
5329480	NCIH2087	0.928902845
6604931	SJSA1	0.92727351
3331	AGS	1.203508511
5284616	ECGI10	0.742824421
216326	NCIH28	0.975006929
132519	HUH7	1.22213002
6215	A375	1.34050843
2763	LOVO	0.819770075
25227462	A549	0.532398165
156414	SKUT1	0.89688949
11656518	OVTOKO	0.764743411
11713159	HT1080	0.798927044
11676786	PANC0203	0.894843313
11667893	NCIH596	1.0
25260757	LOVO	0.681099784
6851740	HCT116	0.509897559
9840324	OVTOKO	1.010885083
9953769	RCC10RGB	0.911303401
4173	NCIH838	1.203476751
444732	ECGI10	0.542336386
35802	NCIH838	0.798457542
67361	SJSA1	0.903895256
5757	NCIH2087	0.939303631
4539	NCIH596	0.894542529
2585	LOVO	0.864729754
9804992	YAPC	0.721657765
216326	LOVO	0.924063328
5166	SF126	0.636429546
25062766	A549	0.87560788
4849	HPAC	1.16960647
5494449	MSTO211H	0.649268191
3033637	HOS	1.134217791
9813758	RCC10RGB	0.858531409
698112	RVH421	1.249794569
38853	HUH7	0.831001085
91668	PC3	1.215989251
224246	SF126	0.896240816
16038120	YAPC	0.756403269
3598	SW1990	1.095449643
4761	RCC10RGB	1.089829324
2315	MCF7	1.479103236
50248	SNGM	0.629534076
5329480	JHH4	0.769862175
2126	HOS	0.863816243
5281787	NCIH2228	1.222147744
5702095	COLO668	0.806068623
2794	RMGI	1.135174373
2756	RMGI	1.032946618
5702042	NCIH838	0.672425823
5702228	SW948	0.922750314
5280805	MCF7	0.873972403
175540	EFO27	1.692726099
53340666	SNGM	1.401497837
4636	CL34	1.224624161
2930014	NCIH1915	0.735302014
5394	PANC0203	0.99605276
2780	HCC15	1.244107264
5282168	LOVO	1.65725663
3035714	HUH7	1.24196893
2125	CL34	1.1245317
3921152	SNU61	0.576611606
126769	HCT116	0.83333882
64981	MDAMB231	0.922133475
442872	LN229	1.282553411
5723	JHH4	0.849087337
55245	HOS	1.285965921
60164	HPAC	1.529075513
5702031	NCIH1651	1.255023865
60663	NCIH2087	0.905506746
97226	MCF7	0.335715551
4847	MCF7	0.761168892
25124816	SKUT1	0.837345743
5284616	NCIH838	0.409250721
2125	RKN	0.933728072
197033	SNUC5	0.851043106
3033769	RMGI	1.403720722
4369491	OVTOKO	0.881937318
197033	TE10	0.914392092
4431	SF295	0.967355555
2747117	A375	0.994917275
71329	SNU61	1.293682888
4878	NCIH838	1.41354628
49836027	SW948	0.59458278
5282230	ECGI10	0.877353145
2247	MDAMB175VII	1.213270305
11626560	SNU61	0.897165436
4594	OV7	0.761949527
5083	NCIH2087	0.810704561
6442177	A549	0.823302243
5362422	SNU449	1.0
387447	RCC10RGB	0.611344795
46740	U2OS	1.543445056
379077	YAPC	0.824735064
3385	RKN	0.875803513
54454	OSRC2	1.209559232
65981	PC3	0.987872711
4713	SW948	0.963069431
10184653	RKN	1.0
25062766	CORL23	0.871193365
4030	EBC1	0.768744078
9868037	SW948	0.890607274
2993	SNGM	0.858084458
5353431	HT1080	0.947954214
9952773	SW1990	1.088710572
5354004	OV7	1.595999414
44139710	A375	0.949850645
24771867	RCC10RGB	0.710824869
393595	NCIH838	0.991261458
11338033	SNUC5	0.916254364
5534	NCIH2228	0.852410522
5614	CORL105	0.780628545
1401	NCIH2087	1.383083556
753704	RVH421	0.882687488
2206	HCT116	1.022967992
46244454	A673	0.812128151
5311	RKO	1.0
5405	CL34	0.960892561
4878	PC3	0.954259791
5083	SW1990	0.828082179
10126189	SW948	0.871348949
1401	AGS	0.887992019
50248	RVH421	1.222429615
123631	U2OS	0.877081767
26533	PC3	1.469384186
11313361	TE10	1.357836139
24889392	RCC10RGB	1.26730275
2722	SNUC5	0.911825872
462382	CORL105	0.677912826
25262965	HCT116	0.565158302
11538455	OSRC2	0.545523753
2747117	SNU449	0.884861029
11494412	SNUC5	1.0
2747117	HT1080	0.86688566
5362	RKN	1.338283494
2126	NCIH2087	0.94120271
44483355	ECGI10	1.25768917
1697	SNUC5	1.181797287
9829523	PANC0203	0.749943146
441383	MSTO211H	1.328148496
50515	CORL105	0.914813518
9967941	MCF7	0.840173384
6604928	MDAMB231	1.347772687
638024	LN229	1.148483511
6197	RKN	0.878565064
25257557	TE8	0.84253433
11351021	SW948	0.708606325
54477	SNGM	1.139352134
11373846	CL34	1.408020704
16759169	JHH4	0.790635178
4594	A549	1.049917574
448799	HPAC	0.748159948
11313361	MSTO211H	1.260615319
3948	SH4	0.745266091
24360	ECGI10	0.312357883
481747	OV7	0.841023233
11977753	SW620	0.747515744
36462	A673	0.858221319
2796	SNU61	0.951653419
31307	RCC10RGB	1.065938724
5186	U2OS	0.796752693
9956119	NCIH2228	1.186161442
9826308	NCIH2347	0.787904294
5405	LN229	0.950558092
12555	SH4	0.927947167
4062	OSRC2	1.310555907
24180719	MDAMB231	0.846811307
71329	HUH7	1.037935755
2796	ECGI10	1.376594654
6364620	HPAC	0.4694138
2796	HCT116	1.142971155
2913	HCT116	1.09970264
5329480	NCIH838	1.361483236
462382	NCIH2347	0.539037533
5329006	OSRC2	0.953617396
5329006	RKO	1.618012423
25150857	JHH4	0.869758875
9911830	COLO668	1.0
3958	SW948	1.15527159
15478	CORL105	0.87926882
11485656	MDAMB231	1.0
121926	JHH4	0.75424668
9549213	A673	0.725628757
5081913	A549	1.122828029
11313361	CORL23	1.162841544
17756796	NCIH2347	0.881842674
25124816	AGS	0.843318751
123692	MCF7	0.983131325
4847	MDAMB175VII	0.753051664
5702042	HUH7	0.689246778
3062316	PC3	1.0
4076092	SNU449	0.920247339
9956119	SKUT1	0.894762119
441383	LOVO	1.82342819
2690	SF126	1.140362513
2794	MCF7	1.201830848
4055	CORL23	1.088028957
9813758	NCIH1651	0.883136133
46191454	RMGI	0.636256338
285033	YAPC	0.784865621
5327723	HCT116	0.971580739
25257557	ECGI10	0.707578558
6851740	SNU449	1.0
15951529	HPAC	1.311382724
16759169	HCC15	0.976871062
57469	NCIH2087	1.098193101
3854666	CORL105	0.96363898
3038522	HCT116	0.98869022
64715	MSTO211H	0.729921348
53340666	MDAMB175VII	1.224472294
10607	SJSA1	0.585404982
121926	RKN	0.764572702
4622	TE6	0.739226858
9813758	AGS	0.801090817
8362	MDAMB231	0.947120155
7638	TE10	0.915347953
4045	SKUT1	0.567018283
5319	NCIH1915	0.77570841
9829523	NCIH2228	0.712627708
2722	TE10	1.104032526
5833	CL34	0.761813624
2482	SW1990	1.003698129
6197	CAKI1	0.748856439
122077	SW620	1.43286145
3921152	CORL105	0.818480574
447043	HUH7	0.638723781
3397	SKUT1	0.99667299
3739	SNUC5	1.156227721
5723	SNUC5	0.892127983
3739	SW1990	1.091971627
4780	PANC0203	1.30588623
11494412	SW620	0.722021606
4622	NCIH2228	0.889496251
3035714	A673	0.604225702
447966	RKN	1.679340671
5311	MDAMB231	0.942629451
16747683	RKO	0.774920589
3385203	PANC0203	1.073422621
5329480	SH4	0.941206086
60857	EBC1	0.863486864
9829523	NCIH2347	0.64474182
824226	EFO27	1.459026394
4521392	SH4	0.838201714
46244454	HPAC	0.838952192
25181195	TE8	1.214176199
11625818	RKN	0.95627849
37542	HT1080	1.309575312
4636	MDAMB175VII	1.526384535
5354004	LOVO	0.986263062
10074640	SJSA1	1.421797566
133076	NCIH2087	0.916674969
11175137	HCT116	1.20277069
163844	RKN	1.235989384
17755052	HCT116	0.819560854
667594	A549	0.95367244
10410894	MDAMB175VII	1.226780261
224859	RMGI	0.895807888
46885626	A673	0.66708955
9444	HCT116	0.748653484
16041424	LOVO	0.818048223
104956	A549	0.817262759
5283454	SW948	1.287902479
25181195	TE6	0.90061425
5702058	MCF7	0.808498321
15983966	SKUT1	0.550210179
5702228	SF295	0.981637293
6436135	SNUC5	1.037112561
11364421	SJSA1	1.245868728
151289	COLO668	0.805664033
253602	YAPC	0.70913373
379077	SW948	0.873372147
9840076	NCIH2347	1.1723829
11712649	YAPC	0.597528391
1400	TE6	0.8684962
122077	HPAC	1.933044252
3385203	MDAMB231	0.94911184
6473883	MSTO211H	0.913206834
9826528	EBC1	0.604471257
9911830	SNGM	0.970279441
44607360	NCIH2228	0.818146571
56649450	PC3	1.0
9956222	MSTO211H	0.834737105
9926999	EFO27	1.173286971
10341154	TE6	0.964450555
40839	LOVO	0.475904148
374536	SNU61	0.225416358
10607	SNGM	0.54146054
60857	SW948	0.912187836
5281718	YAPC	0.837736157
285033	SW1990	0.801490042
5702041	RMGI	0.656955583
1549000	RKN	0.913015079
702558	TE6	1.294339787
4261	A375	0.840555635
4261	NCIH596	0.832495648
4993	MDAMB175VII	0.913865176
46943432	COLO668	0.805950644
5702058	NCIH838	1.229194868
481747	MSTO211H	0.856613005
3971	NCIH596	1.178237981
5287969	CORL105	0.962077073
196841	MDAMB231	1.315224109
9914412	MCF7	0.848725088
5362	COLO668	0.818301428
5330790	SF295	0.921025414
134778	CORL105	1.716241421
50287	HUH7	0.983733393
46191454	SW948	1.801311279
52912189	MDAMB175VII	1.500934326
32798	A673	1.07569023
5281078	HCT116	0.947380135
9804992	CL34	0.665121579
4858	SNU449	1.323304262
6436135	NCIH28	0.757238322
6256	SH4	0.734030282
4060	SJSA1	1.536008783
6450551	CORL105	0.87182091
9847023	HCT15	0.895536513
4410	NCIH2347	1.007258477
6364620	SJSA1	0.587726812
44607530	MDAMB175VII	0.862916311
3151	NCIH28	1.027031155
393595	NCIH2228	0.939575411
3387354	RVH421	0.829516153
644241	SW1990	0.935488583
2796	NCIH2087	1.17868389
119565	EBC1	1.363909655
121926	SW948	0.898369592
3117	HCT116	0.704112923
44369694	OVTOKO	0.844550804
9888590	SNUC5	0.797912742
9956637	HPAC	0.894967177
5328768	CL34	0.823152126
6127	MDAMB231	1.099243866
11538455	MDAMB231	0.488243133
11754511	RKO	0.797800717
176408	RVH421	1.156759789
5870	SNU61	1.411785443
11625818	SW1990	0.854694553
5328940	NCIH838	0.903452692
6843	MCF7	0.818359325
